target,rank,feature_id,column_name,variant,correlation,n_samples
w720_h60,65,mom_eurusd.mom_zscore_720,mom_zscore_720,idx,0.5122,1215469
w720_h60,66,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.5088,1215516
w720_h60,67,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.5088,1215516
w720_h60,68,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.5088,1215516
w720_h60,69,der_eurusd.der_v1_180,der_v1_180,idx,0.5001,1215506
w720_h60,70,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.5001,1215506
w720_h60,71,eurusd_bqx.bqx_180,bqx_180,bqx,0.4991,1215506
w720_h60,72,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.4991,1215506
w720_h60,73,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.499,1215518
w720_h60,74,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.4975,1215518
w720_h60,75,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.4917,1215493
w720_h60,76,align_eurusd.dir_360,dir_360,idx,0.4917,1215493
w720_h60,77,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.4909,1215518
w720_h60,78,align_eurusd.pos_360,pos_360,idx,0.4853,1215518
w720_h60,79,agg_eurusd.agg_position_360,agg_position_360,idx,0.4853,1215518
w720_h60,80,mom_eurusd.mom_pos_count_180,mom_pos_count_180,idx,0.4706,1215518
w720_h60,81,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.4692,1215518
w720_h60,82,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.4455,1215518
w720_h60,83,align_eurusd.zscore_360,zscore_360,idx,0.4455,1215518
w720_h60,84,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.4369,1209473
w720_h60,85,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.4325,1215518
w720_h60,86,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.3968,1215518
w720_h60,87,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.3896,1209473
w720_h60,88,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.3881,1215516
w720_h60,89,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.3881,1215516
w720_h60,90,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.3881,1215516
w720_h60,91,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.3881,1215513
w720_h60,92,lag_bqx_eurusd_90.bqx_lag_90,bqx_lag_90,bqx,0.3548,1209473
w720_h60,93,lag_eurusd_90.momentum_90,momentum_90,idx,0.3528,1215513
w720_h60,94,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.3528,1215513
w720_h60,95,der_eurusd.der_v1_90,der_v1_90,idx,0.3528,1215513
w720_h60,96,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.3526,1209473
w720_h60,97,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.352,1215513
w720_h60,98,eurusd_bqx.bqx_90,bqx_90,bqx,0.352,1215513
w720_h60,99,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.352,1215513
w720_h60,100,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.352,1215513
w720_h75,1,reg_eurusd.reg_slope_720,reg_slope_720,idx,0.9637,1215518
w720_h75,2,der_eurusd.der_v1_720,der_v1_720,idx,0.963,1215469
w720_h75,3,mom_eurusd.mom_diff_720,mom_diff_720,idx,0.963,1215469
w720_h75,4,mom_eurusd.mom_roc_720,mom_roc_720,idx,0.9616,1215469
w720_h75,5,eurusd_bqx.bqx_720,bqx_720,bqx,0.9616,1215469
w720_h75,6,agg_bqx_eurusd.agg_sum_720,agg_sum_720,bqx,0.9406,1215516
w720_h75,7,agg_bqx_eurusd.agg_mean_720,agg_mean_720,bqx,0.9406,1215516
w720_h75,8,reg_bqx_eurusd.reg_mean_720,reg_mean_720,bqx,0.9406,1215516
w720_h75,9,mom_eurusd.mom_roc_smooth_720,mom_roc_smooth_720,idx,0.9406,1215469
w720_h75,10,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.8995,1215518
w720_h75,11,div_eurusd.div_90_1440,div_90_1440,idx,-0.8769,1215518
w720_h75,12,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.8745,1215518
w720_h75,13,div_eurusd.div_180_720,div_180_720,idx,-0.8744,1215518
w720_h75,14,align_eurusd.zscore_1440,zscore_1440,idx,0.7744,1215518
w720_h75,15,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.7744,1215518
w720_h75,16,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.7581,1215518
w720_h75,17,div_eurusd.div_45_2880,div_45_2880,idx,-0.7433,1215518
w720_h75,18,reg_eurusd.reg_zscore_2880,reg_zscore_2880,idx,0.741,1215518
w720_h75,19,align_eurusd.pos_720,pos_720,idx,0.7373,1215518
w720_h75,20,agg_eurusd.agg_position_720,agg_position_720,idx,0.7373,1215518
w720_h75,21,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.7326,1215516
w720_h75,22,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.7326,1215516
w720_h75,23,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.7326,1215516
w720_h75,24,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.7326,1215493
w720_h75,25,mrt_eurusd.mrt_tension_720,mrt_tension_720,idx,0.728,1215518
w720_h75,26,align_eurusd.pos_1440,pos_1440,idx,0.7269,1215518
w720_h75,27,agg_eurusd.agg_position_1440,agg_position_1440,idx,0.7269,1215518
w720_h75,28,der_eurusd.der_v1_360,der_v1_360,idx,0.717,1215493
w720_h75,29,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.717,1215493
w720_h75,30,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.7161,1215518
w720_h75,31,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.7159,1215493
w720_h75,32,eurusd_bqx.bqx_360,bqx_360,bqx,0.7159,1215493
w720_h75,33,mom_eurusd.mom_pos_count_360,mom_pos_count_360,idx,0.7082,1215518
w720_h75,34,reg_eurusd.reg_direction_720,reg_direction_720,idx,0.6965,1215518
w720_h75,35,mom_eurusd.mom_dir_720,mom_dir_720,idx,0.6959,1215469
w720_h75,36,align_eurusd.dir_720,dir_720,idx,0.6959,1215469
w720_h75,37,reg_eurusd.reg_slope_1440,reg_slope_1440,idx,0.6895,1215518
w720_h75,38,der_eurusd.der_v1_1440,der_v1_1440,idx,0.6893,1215422
w720_h75,39,mom_eurusd.mom_diff_1440,mom_diff_1440,idx,0.6893,1215422
w720_h75,40,mom_eurusd.mom_roc_1440,mom_roc_1440,idx,0.6885,1215422
w720_h75,41,eurusd_bqx.bqx_1440,bqx_1440,bqx,0.6885,1215422
w720_h75,42,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.6717,1215422
w720_h75,43,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.6717,1215516
w720_h75,44,reg_bqx_eurusd.reg_mean_1440,reg_mean_1440,bqx,0.6717,1215516
w720_h75,45,agg_bqx_eurusd.agg_mean_1440,agg_mean_1440,bqx,0.6717,1215516
w720_h75,46,align_eurusd.zscore_720,zscore_720,idx,0.6664,1215518
w720_h75,47,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.6664,1215518
w720_h75,48,mrt_eurusd.mrt_tension_composite,mrt_tension_composite,idx,0.6579,1215518
w720_h75,49,mrt_eurusd.mrt_tension_1440,mrt_tension_1440,idx,0.6521,1215518
w720_h75,50,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.652,1215518
w720_h75,51,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.6163,1215518
w720_h75,52,mom_bqx_eurusd.mom_pos_count_720,mom_pos_count_720,bqx,0.5764,1215516
w720_h75,53,mom_eurusd.mom_zscore_1440,mom_zscore_1440,idx,0.5425,1215422
w720_h75,54,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.5238,1215516
w720_h75,55,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.5238,1215516
w720_h75,56,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.5238,1215516
w720_h75,57,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.5237,1215506
w720_h75,58,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.5199,1215518
w720_h75,59,der_eurusd.der_v1_2880,der_v1_2880,idx,0.5199,1215391
w720_h75,60,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.5189,1215391
w720_h75,61,mrt_eurusd.mrt_tension_2880,mrt_tension_2880,idx,0.5159,1215518
w720_h75,62,mom_eurusd.mom_zscore_720,mom_zscore_720,idx,0.5139,1215469
w720_h75,63,reg_eurusd.reg_direction_1440,reg_direction_1440,idx,0.5118,1215518
w720_h75,64,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.5117,1215422
w720_h75,65,align_eurusd.dir_1440,dir_1440,idx,0.5117,1215422
w720_h75,66,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.5055,1215516
w720_h75,67,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.5055,1215516
w720_h75,68,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.5055,1215516
w720_h75,69,der_eurusd.der_v1_180,der_v1_180,idx,0.5017,1215506
w720_h75,70,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.5017,1215506
w720_h75,71,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.5007,1215506
w720_h75,72,eurusd_bqx.bqx_180,bqx_180,bqx,0.5007,1215506
w720_h75,73,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.5006,1215518
w720_h75,74,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.4998,1215518
w720_h75,75,align_eurusd.dir_360,dir_360,idx,0.4941,1215493
w720_h75,76,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.4941,1215493
w720_h75,77,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.4933,1215518
w720_h75,78,align_eurusd.pos_360,pos_360,idx,0.488,1215518
w720_h75,79,agg_eurusd.agg_position_360,agg_position_360,idx,0.488,1215518
w720_h75,80,mom_eurusd.mom_pos_count_180,mom_pos_count_180,idx,0.4732,1215518
w720_h75,81,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.4603,1215518
w720_h75,82,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.4477,1215518
w720_h75,83,align_eurusd.zscore_360,zscore_360,idx,0.4477,1215518
w720_h75,84,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.4386,1209473
w720_h75,85,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.4341,1215518
w720_h75,86,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.3945,1215518
w720_h75,87,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.3915,1209473
w720_h75,88,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.3899,1215516
w720_h75,89,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.3899,1215516
w720_h75,90,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.3899,1215516
w720_h75,91,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.3899,1215513
w720_h75,92,lag_bqx_eurusd_90.bqx_lag_90,bqx_lag_90,bqx,0.3555,1209473
w720_h75,93,lag_eurusd_90.momentum_90,momentum_90,idx,0.3543,1215513
w720_h75,94,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.3543,1215513
w720_h75,95,der_eurusd.der_v1_90,der_v1_90,idx,0.3543,1215513
w720_h75,96,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.3541,1209473
w720_h75,97,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.3535,1215513
w720_h75,98,eurusd_bqx.bqx_90,bqx_90,bqx,0.3535,1215513
w720_h75,99,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.3535,1215513
w720_h75,100,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.3535,1215513
w720_h90,1,reg_eurusd.reg_slope_720,reg_slope_720,idx,0.9564,1215518
w720_h90,2,mom_eurusd.mom_diff_720,mom_diff_720,idx,0.9558,1215469
w720_h90,3,der_eurusd.der_v1_720,der_v1_720,idx,0.9558,1215469
w720_h90,4,eurusd_bqx.bqx_720,bqx_720,bqx,0.9544,1215469
w720_h90,5,mom_eurusd.mom_roc_720,mom_roc_720,idx,0.9544,1215469
w720_h90,6,agg_bqx_eurusd.agg_sum_720,agg_sum_720,bqx,0.9331,1215516
w720_h90,7,reg_bqx_eurusd.reg_mean_720,reg_mean_720,bqx,0.9331,1215516
w720_h90,8,agg_bqx_eurusd.agg_mean_720,agg_mean_720,bqx,0.9331,1215516
w720_h90,9,mom_eurusd.mom_roc_smooth_720,mom_roc_smooth_720,idx,0.9331,1215469
w720_h90,10,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.8956,1215518
w720_h90,11,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.8764,1215518
w720_h90,12,div_eurusd.div_180_720,div_180_720,idx,-0.8757,1215518
w720_h90,13,div_eurusd.div_90_1440,div_90_1440,idx,-0.8724,1215518
w720_h90,14,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.7729,1215518
w720_h90,15,align_eurusd.zscore_1440,zscore_1440,idx,0.7729,1215518
w720_h90,16,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.7539,1215518
w720_h90,17,div_eurusd.div_45_2880,div_45_2880,idx,-0.739,1215518
w720_h90,18,reg_eurusd.reg_zscore_2880,reg_zscore_2880,idx,0.7385,1215518
w720_h90,19,align_eurusd.pos_720,pos_720,idx,0.7371,1215518
w720_h90,20,agg_eurusd.agg_position_720,agg_position_720,idx,0.7371,1215518
w720_h90,21,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.7353,1215516
w720_h90,22,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.7353,1215516
w720_h90,23,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.7353,1215516
w720_h90,24,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.7353,1215493
w720_h90,25,mrt_eurusd.mrt_tension_720,mrt_tension_720,idx,0.7289,1215518
w720_h90,26,agg_eurusd.agg_position_1440,agg_position_1440,idx,0.724,1215518
w720_h90,27,align_eurusd.pos_1440,pos_1440,idx,0.724,1215518
w720_h90,28,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.7197,1215493
w720_h90,29,der_eurusd.der_v1_360,der_v1_360,idx,0.7197,1215493
w720_h90,30,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.7189,1215518
w720_h90,31,eurusd_bqx.bqx_360,bqx_360,bqx,0.7187,1215493
w720_h90,32,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.7187,1215493
w720_h90,33,mom_eurusd.mom_pos_count_360,mom_pos_count_360,idx,0.7085,1215518
w720_h90,34,reg_eurusd.reg_direction_720,reg_direction_720,idx,0.6909,1215518
w720_h90,35,align_eurusd.dir_720,dir_720,idx,0.6903,1215469
w720_h90,36,mom_eurusd.mom_dir_720,mom_dir_720,idx,0.6903,1215469
w720_h90,37,reg_eurusd.reg_slope_1440,reg_slope_1440,idx,0.6848,1215518
w720_h90,38,mom_eurusd.mom_diff_1440,mom_diff_1440,idx,0.6845,1215422
w720_h90,39,der_eurusd.der_v1_1440,der_v1_1440,idx,0.6845,1215422
w720_h90,40,eurusd_bqx.bqx_1440,bqx_1440,bqx,0.6837,1215422
w720_h90,41,mom_eurusd.mom_roc_1440,mom_roc_1440,idx,0.6837,1215422
w720_h90,42,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.6685,1215518
w720_h90,43,align_eurusd.zscore_720,zscore_720,idx,0.6685,1215518
w720_h90,44,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.6669,1215422
w720_h90,45,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.6669,1215516
w720_h90,46,reg_bqx_eurusd.reg_mean_1440,reg_mean_1440,bqx,0.6669,1215516
w720_h90,47,agg_bqx_eurusd.agg_mean_1440,agg_mean_1440,bqx,0.6669,1215516
w720_h90,48,mrt_eurusd.mrt_tension_composite,mrt_tension_composite,idx,0.6557,1215518
w720_h90,49,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.6488,1215518
w720_h90,50,mrt_eurusd.mrt_tension_1440,mrt_tension_1440,idx,0.6468,1215518
w720_h90,51,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.6187,1215518
w720_h90,52,mom_bqx_eurusd.mom_pos_count_720,mom_pos_count_720,bqx,0.572,1215516
w720_h90,53,mom_eurusd.mom_zscore_1440,mom_zscore_1440,idx,0.5407,1215422
w720_h90,54,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.5256,1215516
w720_h90,55,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.5256,1215516
w720_h90,56,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.5256,1215516
w720_h90,57,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.5255,1215506
w720_h90,58,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.5166,1215518
w720_h90,59,der_eurusd.der_v1_2880,der_v1_2880,idx,0.5165,1215391
w720_h90,60,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.5156,1215391
w720_h90,61,mom_eurusd.mom_zscore_720,mom_zscore_720,idx,0.5156,1215469
w720_h90,62,mrt_eurusd.mrt_tension_2880,mrt_tension_2880,idx,0.5107,1215518
w720_h90,63,reg_eurusd.reg_direction_1440,reg_direction_1440,idx,0.5087,1215518
w720_h90,64,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.5086,1215422
w720_h90,65,align_eurusd.dir_1440,dir_1440,idx,0.5086,1215422
w720_h90,66,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.5033,1215506
w720_h90,67,der_eurusd.der_v1_180,der_v1_180,idx,0.5033,1215506
w720_h90,68,eurusd_bqx.bqx_180,bqx_180,bqx,0.5023,1215506
w720_h90,69,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.5023,1215506
w720_h90,70,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.5022,1215516
w720_h90,71,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.5022,1215516
w720_h90,72,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.5022,1215516
w720_h90,73,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.5021,1215518
w720_h90,74,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.5021,1215518
w720_h90,75,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.4966,1215493
w720_h90,76,align_eurusd.dir_360,dir_360,idx,0.4966,1215493
w720_h90,77,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.4958,1215518
w720_h90,78,align_eurusd.pos_360,pos_360,idx,0.4907,1215518
w720_h90,79,agg_eurusd.agg_position_360,agg_position_360,idx,0.4907,1215518
w720_h90,80,mom_eurusd.mom_pos_count_180,mom_pos_count_180,idx,0.4759,1215518
w720_h90,81,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.4516,1215518
w720_h90,82,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.4501,1215518
w720_h90,83,align_eurusd.zscore_360,zscore_360,idx,0.4501,1215518
w720_h90,84,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.4402,1209473
w720_h90,85,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.4358,1215518
w720_h90,86,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.3932,1209473
w720_h90,87,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.3921,1215518
w720_h90,88,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.3917,1215516
w720_h90,89,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.3917,1215516
w720_h90,90,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.3917,1215516
w720_h90,91,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.3917,1215513
w720_h90,92,lag_bqx_eurusd_90.bqx_lag_90,bqx_lag_90,bqx,0.3561,1209473
w720_h90,93,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.3559,1215513
w720_h90,94,der_eurusd.der_v1_90,der_v1_90,idx,0.3559,1215513
w720_h90,95,lag_eurusd_90.momentum_90,momentum_90,idx,0.3559,1215513
w720_h90,96,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.3558,1209473
w720_h90,97,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.3552,1215513
w720_h90,98,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.3552,1215513
w720_h90,99,eurusd_bqx.bqx_90,bqx_90,bqx,0.3552,1215513
w720_h90,100,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.3552,1215513
w90_h105,1,eurusd_bqx.target_90,target_90,bqx,0.7154,1215506
w90_h105,2,eurusd_bqx.target_45,target_45,bqx,0.6811,1215512
w90_h105,3,reg_eurusd.reg_deviation_90,reg_deviation_90,idx,0.6231,1215518
w90_h105,4,lag_bqx_eurusd_45.bqx_close,bqx_close,bqx,0.5715,1206629
w90_h105,5,lag_eurusd_45.momentum_45,momentum_45,idx,0.5713,1215516
w90_h105,6,der_eurusd.der_v1_45,der_v1_45,idx,0.5713,1215516
w90_h105,7,mom_eurusd.mom_diff_45,mom_diff_45,idx,0.5713,1215516
w90_h105,8,mom_eurusd.mom_roc_45,mom_roc_45,idx,0.5707,1215516
w90_h105,9,eurusd_bqx.bqx_45,bqx_45,bqx,0.5707,1215516
w90_h105,10,regime_eurusd_45.return_lag_45,return_lag_45,idx,0.5707,1215516
w90_h105,11,lag_eurusd_45.return_lag_45,return_lag_45,idx,0.5707,1215516
w90_h105,12,reg_eurusd.reg_slope_45,reg_slope_45,idx,0.57,1215518
w90_h105,13,reg_bqx_eurusd.reg_deviation_2880,reg_deviation_2880,bqx,0.5618,1215516
w90_h105,14,reg_bqx_eurusd.reg_deviation_1440,reg_deviation_1440,bqx,0.5561,1215516
w90_h105,15,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.5551,1215518
w90_h105,16,reg_eurusd.reg_deviation_45,reg_deviation_45,idx,0.5467,1215518
w90_h105,17,reg_eurusd.reg_slope_90,reg_slope_90,idx,0.5453,1215518
w90_h105,18,reg_bqx_eurusd.reg_deviation_720,reg_deviation_720,bqx,0.5452,1215516
w90_h105,19,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.5422,1209473
w90_h105,20,der_eurusd.der_v1_90,der_v1_90,idx,0.5421,1215513
w90_h105,21,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.5421,1215513
w90_h105,22,lag_eurusd_90.momentum_90,momentum_90,idx,0.5421,1215513
w90_h105,23,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.5416,1215513
w90_h105,24,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.5416,1215513
w90_h105,25,eurusd_bqx.bqx_90,bqx_90,bqx,0.5416,1215513
w90_h105,26,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.5416,1215513
w90_h105,27,lag_bqx_eurusd_45.ema_45,ema_45,bqx,0.5293,1206629
w90_h105,28,ext_bqx_eurusd.ext_zscore_2880,ext_zscore_2880,bqx,0.5291,1215516
w90_h105,29,reg_bqx_eurusd.reg_zscore_2880,reg_zscore_2880,bqx,0.5291,1215516
w90_h105,30,eurusd_bqx.target_180,target_180,bqx,0.5191,1215494
w90_h105,31,align_bqx_eurusd.zscore_1440,zscore_1440,bqx,0.5179,1215516
w90_h105,32,ext_bqx_eurusd.ext_zscore_1440,ext_zscore_1440,bqx,0.5179,1215516
w90_h105,33,reg_bqx_eurusd.reg_zscore_1440,reg_zscore_1440,bqx,0.5179,1215516
w90_h105,34,reg_bqx_eurusd.reg_deviation_360,reg_deviation_360,bqx,0.5169,1215516
w90_h105,35,ext_bqx_eurusd.ext_percentile_2880,ext_percentile_2880,bqx,0.5069,1215516
w90_h105,36,ext_bqx_eurusd.ext_percentile_1440,ext_percentile_1440,bqx,0.4964,1215516
w90_h105,37,mrt_eurusd.mrt_tension_90,mrt_tension_90,idx,0.4951,1215518
w90_h105,38,reg_bqx_eurusd.reg_zscore_720,reg_zscore_720,bqx,0.4907,1215516
w90_h105,39,align_bqx_eurusd.zscore_720,zscore_720,bqx,0.4907,1215516
w90_h105,40,ext_bqx_eurusd.ext_zscore_720,ext_zscore_720,bqx,0.4907,1215516
w90_h105,41,reg_eurusd.reg_zscore_90,reg_zscore_90,idx,0.4812,1215518
w90_h105,42,align_eurusd.zscore_90,zscore_90,idx,0.4812,1215518
w90_h105,43,align_eurusd.zscore_180,zscore_180,idx,0.4779,1215518
w90_h105,44,mrt_eurusd.mrt_tension_180,mrt_tension_180,idx,0.4779,1215518
w90_h105,45,reg_eurusd.reg_zscore_180,reg_zscore_180,idx,0.4779,1215518
w90_h105,46,agg_bqx_eurusd.agg_sum_45,agg_sum_45,bqx,0.4747,1215516
w90_h105,47,mom_eurusd.mom_roc_smooth_45,mom_roc_smooth_45,idx,0.4747,1215516
w90_h105,48,agg_bqx_eurusd.agg_mean_45,agg_mean_45,bqx,0.4747,1215516
w90_h105,49,reg_bqx_eurusd.reg_mean_45,reg_mean_45,bqx,0.4747,1215516
w90_h105,50,ext_bqx_eurusd.ext_percentile_720,ext_percentile_720,bqx,0.4734,1215516
w90_h105,51,agg_eurusd.agg_position_90,agg_position_90,idx,0.4734,1215518
w90_h105,52,align_eurusd.pos_90,pos_90,idx,0.4734,1215518
w90_h105,53,lag_bqx_eurusd_45.sma_45,sma_45,bqx,0.4726,1206629
w90_h105,54,div_bqx_eurusd.div_45_2880,div_45_2880,bqx,-0.4673,1215516
w90_h105,55,reg_bqx_eurusd.reg_deviation_180,reg_deviation_180,bqx,0.4672,1215516
w90_h105,56,mrt_bqx_eurusd.mrt_tension_2880,mrt_tension_2880,bqx,0.4641,1215516
w90_h105,57,mrt_bqx_eurusd.mrt_tension_1440,mrt_tension_1440,bqx,0.4555,1215516
w90_h105,58,ext_bqx_eurusd.ext_zscore_360,ext_zscore_360,bqx,0.4525,1215516
w90_h105,59,reg_bqx_eurusd.reg_zscore_360,reg_zscore_360,bqx,0.4525,1215516
w90_h105,60,align_bqx_eurusd.zscore_360,zscore_360,bqx,0.4525,1215516
w90_h105,61,mrt_bqx_eurusd.mrt_tension_720,mrt_tension_720,bqx,0.4427,1215516
w90_h105,62,ext_bqx_eurusd.ext_percentile_360,ext_percentile_360,bqx,0.4356,1215516
w90_h105,63,agg_eurusd.agg_position_180,agg_position_180,idx,0.4335,1215518
w90_h105,64,align_eurusd.pos_180,pos_180,idx,0.4335,1215518
w90_h105,65,align_eurusd.zscore_360,zscore_360,idx,0.4278,1215518
w90_h105,66,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.4278,1215518
w90_h105,67,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.4274,1215518
w90_h105,68,mrt_bqx_eurusd.mrt_tension_360,mrt_tension_360,bqx,0.4253,1215516
w90_h105,69,mrt_eurusd.mrt_tension_45,mrt_tension_45,idx,0.4211,1215518
